aerolinea,origen,destino,retraso,distancia_km,fecha_partida,dia_semana,hora_salida,Time,fecha_hora_clima,temperatura,velocidad_viento,precipitacion,visibilidad
WN,MDW,HOU,1,2266.6667,2018-12-11 09:30:00,5,09:30:00,570,2018-12-11 09:00:00,-3.5,20.5,0.0,10000
US,BOS,DCA,0,1293.3334,2018-12-28 18:00:00,7,18:00:00,1080,2018-12-28 18:00:00,10.3,28.1,0.2,6000
B6,MCO,BOS,1,2160.0,2018-12-02 11:01:00,5,11:01:00,661,2018-12-02 11:00:00,20.4,12.7,0.0,10000
WN,ALB,FLL,1,2733.3333,2018-12-16 12:45:00,5,12:45:00,765,2018-12-16 12:00:00,-2.2,3.6,0.0,6000
WN,BNA,SAT,0,2066.6667,2018-12-27 08:35:00,1,08:35:00,515,2018-12-27 08:00:00,8.6,21.1,0.0,6000
OO,PSP,LAX,1,626.6667,2018-12-31 18:29:00,2,18:29:00,1109,2018-12-31 18:00:00,10.7,11.2,0.1,6000
B6,SRQ,JFK,0,2120.0,2018-12-26 11:45:00,6,11:45:00,705,2018-12-26 11:00:00,15.9,17.9,0.0,8000
WN,MDW,IAD,1,1466.6666,2018-12-31 13:55:00,3,13:55:00,835,2018-12-31 13:00:00,1.9,7.2,0.9,5000
US,CLT,MIA,1,1693.3334,2018-12-09 20:20:00,1,20:20:00,1220,2018-12-09 20:00:00,0.2,21.1,0.7,4000
FL,PBI,HPN,0,2173.3333,2018-12-07 12:47:00,3,12:47:00,767,2018-12-07 12:00:00,20.8,10.3,0.0,6000
WN,PHX,AUS,1,1800.0,2018-12-06 15:05:00,3,15:05:00,905,2018-12-06 15:00:00,12.1,5.4,0.3,6000
DL,BOS,MSP,0,2733.3333,2018-12-07 06:00:00,2,06:00:00,360,2018-12-07 06:00:00,0.5,17.8,0.0,6000
MQ,DFW,LBB,1,933.3333,2018-12-28 18:30:00,1,18:30:00,1110,2018-12-28 18:00:00,5.8,14.4,0.0,10000
DL,LAX,JFK,1,4426.6665,2018-12-09 11:30:00,4,11:30:00,690,2018-12-09 11:00:00,9.9,11.6,0.0,6000
US,BNA,CLT,0,1000.0,2018-12-30 12:55:00,5,12:55:00,775,2018-12-30 12:00:00,3.5,4.7,0.0,6000
DL,JFK,MIA,0,2733.3333,2018-12-26 08:00:00,7,08:00:00,480,2018-12-26 08:00:00,-1.8,11.2,0.0,10000
OH,JAX,CVG,0,1653.3334,2018-12-15 08:20:00,5,08:20:00,500,2018-12-15 08:00:00,18.1,13.2,0.6,5000
DL,DCA,TPA,1,1866.6666,2018-12-15 09:55:00,2,09:55:00,595,2018-12-15 09:00:00,8.9,15.9,0.2,6000
XE,SAV,EWR,1,1693.3334,2018-12-15 12:10:00,4,12:10:00,730,2018-12-15 12:00:00,16.4,5.0,0.4,6000
DL,RSW,CVG,1,1866.6666,2018-12-03 12:20:00,3,12:20:00,740,2018-12-03 12:00:00,23.3,13.0,0.0,10000
CO,EWR,AUS,0,3506.6667,2018-12-02 06:40:00,5,06:40:00,400,2018-12-02 06:00:00,7.4,17.6,0.7,5000
OH,DCA,BOS,0,1280.0,2018-12-25 13:55:00,2,13:55:00,835,2018-12-25 13:00:00,-0.3,6.8,0.0,8000
WN,SLC,RNO,1,1133.3334,2018-12-15 17:25:00,1,17:25:00,1045,2018-12-15 17:00:00,0.9,1.8,0.0,10000
EV,ATL,ORF,1,1240.0,2018-12-28 12:12:00,6,12:12:00,732,2018-12-28 12:00:00,15.9,18.0,0.0,6000
UA,RIC,ORD,0,1786.6666,2018-12-17 06:53:00,3,06:53:00,413,2018-12-17 06:00:00,4.0,7.9,0.0,9000
OH,RDU,DTW,0,1600.0,2018-12-24 09:20:00,7,09:20:00,560,2018-12-24 09:00:00,5.2,10.4,0.0,10000
AS,DEN,SEA,0,2333.3333,2018-12-07 08:00:00,1,08:00:00,480,2018-12-07 08:00:00,-6.0,0.5,0.0,6000
CO,ORD,IAH,1,2053.3333,2018-12-27 13:50:00,1,13:50:00,830,2018-12-27 13:00:00,3.7,23.2,0.5,5000
DL,PHX,MEM,0,2426.6667,2018-12-31 09:10:00,4,09:10:00,550,2018-12-31 09:00:00,2.5,10.4,0.0,10000
WN,MCO,BNA,1,1600.0,2018-12-25 14:10:00,1,14:10:00,850,2018-12-25 14:00:00,14.6,7.4,0.0,8000
US,MSY,CLT,0,1440.0,2018-12-08 06:00:00,2,06:00:00,360,2018-12-08 06:00:00,15.1,18.8,0.0,6000
XE,ELP,IAH,0,1426.6666,2018-12-12 16:31:00,2,16:31:00,991,2018-12-12 16:00:00,8.3,1.1,0.0,9000
B6,CLT,JFK,1,1493.3334,2018-12-05 19:20:00,4,19:20:00,1160,2018-12-05 19:00:00,6.2,19.3,0.0,6000
OO,BZN,DEN,0,1386.6666,2018-12-18 17:02:00,2,17:02:00,1022,2018-12-18 17:00:00,2.3,12.3,0.0,6000
WN,BWI,HOU,1,3000.0,2018-12-26 07:45:00,2,07:45:00,465,2018-12-26 07:00:00,-2.5,7.9,0.0,10000
AA,DFW,BHM,0,1266.6666,2018-12-17 15:05:00,3,15:05:00,905,2018-12-17 15:00:00,7.3,9.5,0.0,6000
MQ,FAY,DFW,0,2533.3333,2018-12-19 15:50:00,4,15:50:00,950,2018-12-19 15:00:00,6.5,5.3,0.0,6000
OO,DEN,SLC,1,1293.3334,2018-12-09 10:25:00,3,10:25:00,625,2018-12-09 10:00:00,-3.0,9.1,0.0,9000
WN,CMH,TPA,0,1800.0,2018-12-31 07:30:00,2,07:30:00,450,2018-12-31 07:00:00,1.3,9.4,0.0,6000
DL,ATL,CMH,0,1253.3334,2018-12-25 12:36:00,5,12:36:00,756,2018-12-25 12:00:00,-0.6,7.1,0.0,10000
F9,DEN,LAS,1,1520.0,2018-12-24 08:13:00,3,08:13:00,493,2018-12-24 08:00:00,-2.2,9.7,0.0,6000
UA,LAX,ORD,0,3240.0,2018-12-28 07:00:00,4,07:00:00,420,2018-12-28 07:00:00,9.8,31.0,0.0,10000
WN,BWI,BOS,1,1066.6666,2018-12-10 11:55:00,1,11:55:00,715,2018-12-10 11:00:00,-2.8,11.5,0.0,9000
EV,IAD,PWM,1,1226.6666,2018-12-31 22:04:00,3,22:04:00,1324,2018-12-31 22:00:00,7.7,11.3,0.3,6000
WN,BUR,SJC,0,866.6667,2018-12-12 08:05:00,5,08:05:00,485,2018-12-12 08:00:00,8.2,8.3,0.0,10000
AA,TPA,JFK,0,2133.3333,2018-12-27 13:20:00,7,13:20:00,800,2018-12-27 13:00:00,18.6,22.5,0.0,6000
CO,IAH,CMH,0,1986.6666,2018-12-28 13:20:00,3,13:20:00,800,2018-12-28 13:00:00,6.8,13.3,0.0,10000
DL,LGA,FLL,0,2666.6667,2018-12-17 18:55:00,5,18:55:00,1135,2018-12-17 18:00:00,7.6,25.3,0.0,6000
WN,PDX,OAK,1,1400.0,2018-12-12 17:55:00,4,17:55:00,1075,2018-12-12 17:00:00,5.0,11.6,0.0,6000
OO,SMF,LAX,1,1266.6666,2018-12-15 06:00:00,4,06:00:00,360,2018-12-15 06:00:00,11.6,8.2,0.1,6000
9E,JFK,BTV,0,1333.3334,2018-12-04 14:00:00,5,14:00:00,840,2018-12-04 14:00:00,3.4,19.7,0.0,10000
WN,MDW,PHL,1,1600.0,2018-12-30 20:00:00,5,20:00:00,1200,2018-12-30 20:00:00,3.2,20.7,0.0,10000
US,PHX,JFK,0,3893.3333,2018-12-04 09:55:00,7,09:55:00,595,2018-12-04 09:00:00,6.7,3.5,0.0,10000
CO,IAH,SAT,1,880.0,2018-12-17 19:20:00,7,19:20:00,1160,2018-12-17 19:00:00,17.6,7.3,0.0,6000
9E,SAV,DTW,1,1893.3334,2018-12-27 12:00:00,2,12:00:00,720,2018-12-27 12:00:00,11.0,16.8,0.0,6000
DL,ATL,PHX,0,3426.6667,2018-12-01 16:30:00,4,16:30:00,990,2018-12-01 16:00:00,13.1,29.7,4.6,4000
US,LAS,SFO,0,1266.6666,2018-12-20 16:30:00,2,16:30:00,990,2018-12-20 16:00:00,7.8,6.1,0.0,10000
WN,PHX,DTW,1,3133.3333,2018-12-11 12:45:00,1,12:45:00,765,2018-12-11 12:00:00,12.6,10.1,0.0,6000
UA,PIT,SFO,1,4706.6665,2018-12-06 06:57:00,2,06:57:00,417,2018-12-06 06:00:00,-2.6,12.9,0.0,6000
F9,PHF,DEN,1,3106.6667,2018-12-10 17:18:00,1,17:18:00,1038,2018-12-10 17:00:00,1.8,14.8,0.0,6000
WN,SAT,ELP,1,1266.6666,2018-12-12 18:40:00,3,18:40:00,1120,2018-12-12 18:00:00,17.1,15.8,0.0,6000
FL,MSP,MKE,1,1013.3333,2018-12-25 16:53:00,1,16:53:00,1013,2018-12-25 16:00:00,-3.5,4.4,0.0,6000
DL,SJU,ATL,1,3240.0,2018-12-01 15:22:00,4,15:22:00,922,2018-12-01 15:00:00,27.2,19.1,0.2,6000
CO,CLE,EWR,1,1586.6666,2018-12-29 14:45:00,2,14:45:00,885,2018-12-29 14:00:00,0.3,18.7,0.0,6000
WN,LAX,DEN,0,1800.0,2018-12-08 18:20:00,4,18:20:00,1100,2018-12-08 18:00:00,15.6,7.8,0.0,10000
DL,MLB,ATL,0,1320.0,2018-12-24 17:04:00,6,17:04:00,1024,2018-12-24 17:00:00,18.6,12.6,0.0,6000
MQ,SGF,DFW,0,1266.6666,2018-12-26 06:45:00,3,06:45:00,405,2018-12-26 06:00:00,6.4,15.3,0.0,6000
AA,DFW,SLC,1,2266.6667,2018-12-08 14:55:00,1,14:55:00,895,2018-12-08 14:00:00,5.1,17.3,1.5,5000
YV,FLG,PHX,0,946.6667,2018-12-17 19:09:00,5,19:09:00,1149,2018-12-17 19:00:00,7.1,14.6,0.0,8000
FL,ATL,DCA,0,1320.0,2018-12-09 16:40:00,7,16:40:00,1000,2018-12-09 16:00:00,2.3,23.5,0.2,6000
OO,ASE,DEN,0,600.0,2018-12-07 13:07:00,2,13:07:00,787,2018-12-07 13:00:00,-3.1,2.5,0.1,4000
MQ,OKC,ORD,0,1800.0,2018-12-08 06:40:00,2,06:40:00,400,2018-12-08 06:00:00,0.3,17.9,0.2,4000
OO,SLC,DEN,1,1106.6666,2018-12-20 16:57:00,6,16:57:00,1017,2018-12-20 16:00:00,3.4,11.0,0.0,8000
WN,LAS,ONT,1,733.3333,2018-12-03 11:55:00,1,11:55:00,715,2018-12-03 11:00:00,4.1,4.1,0.0,10000
HA,HNL,ITO,0,666.6667,2018-12-10 07:42:00,3,07:42:00,462,2018-12-10 07:00:00,22.0,20.8,0.1,6000
WN,MDW,FLL,1,2466.6667,2018-12-01 15:10:00,7,15:10:00,910,2018-12-01 15:00:00,3.0,27.6,4.2,4000
AA,MIA,SFO,0,5066.6665,2018-12-30 20:35:00,6,20:35:00,1235,2018-12-30 20:00:00,25.7,16.5,0.0,6000
US,CLT,MSY,0,1773.3334,2018-12-26 18:25:00,3,18:25:00,1105,2018-12-26 18:00:00,10.4,7.3,0.0,10000
9E,ATL,DAY,1,1226.6666,2018-12-02 14:07:00,3,14:07:00,847,2018-12-02 14:00:00,18.2,14.5,1.9,5000
CO,IAH,MSY,0,906.6667,2018-12-20 13:15:00,4,13:15:00,795,2018-12-20 13:00:00,10.9,22.1,0.0,10000
MQ,DFW,PNS,1,1333.3334,2018-12-17 15:35:00,3,15:35:00,935,2018-12-17 15:00:00,7.3,9.5,0.0,6000
OO,GJT,SLC,1,840.0,2018-12-14 15:04:00,4,15:04:00,904,2018-12-14 15:00:00,-5.3,7.9,0.0,10000
FL,CMH,RSW,1,2000.0,2018-12-01 13:38:00,1,13:38:00,818,2018-12-01 13:00:00,3.3,16.9,0.1,6000
DL,PHX,MSP,1,2466.6667,2018-12-11 16:20:00,1,16:20:00,980,2018-12-11 16:00:00,14.6,12.7,0.0,6000
AS,ANC,SEA,1,2666.6667,2018-12-29 02:30:00,5,02:30:00,150,2018-12-29 02:00:00,-7.0,19.6,0.1,4000
B6,FLL,LGA,0,2146.6667,2018-12-15 20:20:00,4,20:20:00,1220,2018-12-15 20:00:00,25.9,17.0,0.2,6000
AA,JFK,LAX,0,5000.0,2018-12-02 10:35:00,4,10:35:00,635,2018-12-02 10:00:00,10.2,20.9,0.8,5000
WN,FLL,PHL,1,2200.0,2018-12-26 19:10:00,4,19:10:00,1150,2018-12-26 19:00:00,24.1,25.2,0.0,6000
WN,ECP,BWI,0,1733.3334,2018-12-10 06:00:00,1,06:00:00,360,2018-12-10 06:00:00,8.0,14.3,0.0,6000
MQ,CRP,DFW,0,1066.6666,2018-12-25 20:00:00,1,20:00:00,1200,2018-12-25 20:00:00,22.5,29.3,0.3,6000
DL,PHL,ATL,0,1933.3334,2018-12-16 09:00:00,1,09:00:00,540,2018-12-16 09:00:00,5.9,28.7,0.6,5000
XE,SLC,IAH,1,2346.6667,2018-12-22 14:15:00,1,14:15:00,855,2018-12-22 14:00:00,-2.8,2.6,0.0,8000
DL,LAX,SLC,0,1440.0,2018-12-18 18:03:00,3,18:03:00,1083,2018-12-18 18:00:00,14.9,10.2,0.0,8000
MQ,DFW,ABI,0,666.6667,2018-12-01 09:40:00,4,09:40:00,580,2018-12-01 09:00:00,14.0,14.8,0.0,10000
F9,STL,DEN,0,1920.0,2018-12-08 06:15:00,1,06:15:00,375,2018-12-08 06:00:00,-4.7,8.9,0.0,6000
WN,SAN,SJC,0,1066.6666,2018-12-12 08:25:00,7,08:25:00,505,2018-12-12 08:00:00,11.0,11.4,0.0,10000
OO,IYK,LAX,1,733.3333,2018-12-20 12:20:00,4,12:20:00,740,2018-12-20 12:00:00,10.6,3.2,0.0,10000
US,PDX,PHX,1,1973.3334,2018-12-18 05:30:00,5,05:30:00,330,2018-12-18 05:00:00,7.2,8.7,1.6,5000
EV,MEM,VPS,0,1133.3334,2018-12-20 19:30:00,6,19:30:00,1170,2018-12-20 19:00:00,10.8,15.5,0.0,6000
FL,MKE,LGA,0,1613.3334,2018-12-23 13:18:00,7,13:18:00,798,2018-12-23 13:00:00,-2.5,13.0,0.0,8000
AA,EWR,LAX,0,5066.6665,2018-12-03 18:10:00,2,18:10:00,1090,2018-12-03 18:00:00,12.1,24.6,0.0,8000
WN,RDU,TPA,1,1466.6666,2018-12-06 15:30:00,2,15:30:00,930,2018-12-06 15:00:00,3.3,5.8,0.0,8000
WN,SAN,SMF,1,1266.6666,2018-12-27 08:50:00,3,08:50:00,530,2018-12-27 08:00:00,9.3,11.2,0.0,10000
WN,HOU,BWI,1,2266.6667,2018-12-23 15:10:00,6,15:10:00,910,2018-12-23 15:00:00,13.4,18.8,0.1,6000
YV,PHX,SBA,0,1253.3334,2018-12-22 08:30:00,7,08:30:00,510,2018-12-22 08:00:00,9.8,7.0,0.0,10000
OH,CVG,MSN,0,1240.0,2018-12-31 20:30:00,4,20:30:00,1230,2018-12-31 20:00:00,16.1,24.9,3.3,4000
WN,STL,DEN,1,2000.0,2018-12-19 18:50:00,4,18:50:00,1130,2018-12-19 18:00:00,11.4,14.1,0.0,6000
MQ,SHV,DFW,0,800.0,2018-12-19 06:15:00,3,06:15:00,375,2018-12-19 06:00:00,4.9,8.5,0.0,6000
MQ,DCA,RDU,0,866.6667,2018-12-24 20:00:00,3,20:00:00,1200,2018-12-24 20:00:00,6.7,17.3,0.0,10000
XE,IAH,ELP,0,1573.3334,2018-12-06 21:20:00,5,21:20:00,1280,2018-12-06 21:00:00,17.9,15.3,0.0,6000
CO,CLE,LAX,1,3986.6667,2018-12-21 08:50:00,5,08:50:00,530,2018-12-21 08:00:00,3.8,15.5,0.4,6000
WN,HOU,DAL,1,800.0,2018-12-22 17:00:00,2,17:00:00,1020,2018-12-22 17:00:00,20.9,25.1,0.0,6000
WN,LAS,TUL,1,2066.6667,2018-12-15 14:05:00,3,14:05:00,845,2018-12-15 14:00:00,3.5,10.4,0.0,10000
9E,MEM,ICT,0,1320.0,2018-12-27 09:20:00,4,09:20:00,560,2018-12-27 09:00:00,11.4,30.8,1.3,5000
WN,SFO,LAX,1,1000.0,2018-12-17 18:00:00,3,18:00:00,1080,2018-12-17 18:00:00,13.2,2.9,0.1,6000
EV,TUL,ATL,1,1533.3334,2018-12-19 15:14:00,3,15:14:00,914,2018-12-19 15:00:00,7.4,14.9,0.0,6000
WN,STL,DAL,1,1400.0,2018-12-15 11:25:00,5,11:25:00,685,2018-12-15 11:00:00,4.4,21.0,1.5,5000
9E,CVG,GSP,0,973.3333,2018-12-28 19:10:00,6,19:10:00,1150,2018-12-28 19:00:00,14.0,20.5,0.1,6000
HA,HNL,OGG,0,480.0,2018-12-16 05:17:00,4,05:17:00,317,2018-12-16 05:00:00,22.5,21.9,0.0,10000
XE,JAX,EWR,0,1853.3334,2018-12-06 18:10:00,5,18:10:00,1090,2018-12-06 18:00:00,13.6,4.3,0.0,8000
DL,DTW,CLT,0,1493.3334,2018-12-30 13:50:00,4,13:50:00,830,2018-12-30 13:00:00,-1.6,13.0,0.0,6000
DL,ATL,MSP,1,2346.6667,2018-12-25 10:15:00,1,10:15:00,615,2018-12-25 10:00:00,-0.8,7.7,0.0,10000
EV,IAD,PWM,0,1226.6666,2018-12-29 12:17:00,4,12:17:00,737,2018-12-29 12:00:00,6.1,9.7,0.0,9000
US,PIT,PHX,1,3746.6667,2018-12-13 17:30:00,6,17:30:00,1050,2018-12-13 17:00:00,7.8,14.0,0.0,8000
WN,LAX,OAK,1,1000.0,2018-12-05 09:05:00,3,09:05:00,545,2018-12-05 09:00:00,10.9,15.1,0.0,6000
US,LGA,BOS,0,986.6667,2018-12-17 16:00:00,4,16:00:00,960,2018-12-17 16:00:00,6.7,22.8,0.0,6000
EV,MLI,ATL,1,1546.6666,2018-12-04 12:15:00,6,12:15:00,735,2018-12-04 12:00:00,-2.2,4.0,0.0,6000
CO,TPA,CLE,0,1866.6666,2018-12-28 12:15:00,7,12:15:00,735,2018-12-28 12:00:00,21.3,20.9,0.0,6000
B6,JFK,FLL,1,2493.3333,2018-12-28 08:05:00,5,08:05:00,485,2018-12-28 08:00:00,6.6,23.3,0.5,5000
EV,JAN,MEM,0,946.6667,2018-12-15 11:53:00,6,11:53:00,713,2018-12-15 11:00:00,8.4,12.6,0.0,6000
MQ,CMH,LGA,0,1253.3334,2018-12-01 06:25:00,5,06:25:00,385,2018-12-01 06:00:00,1.8,12.3,0.0,6000
WN,LAS,SNA,1,866.6667,2018-12-12 10:10:00,1,10:10:00,610,2018-12-12 10:00:00,9.5,6.1,0.0,9000
FL,LGA,IND,0,1826.6666,2018-12-20 10:04:00,2,10:04:00,604,2018-12-20 10:00:00,-0.9,7.6,0.0,10000
AA,DFW,TUS,0,1933.3334,2018-12-18 15:35:00,2,15:35:00,935,2018-12-18 15:00:00,3.1,4.3,0.0,6000
WN,DEN,SLC,0,1200.0,2018-12-03 15:15:00,4,15:15:00,915,2018-12-03 15:00:00,-3.1,5.2,0.0,6000
AS,LAS,SEA,1,2200.0,2018-12-24 15:50:00,3,15:50:00,950,2018-12-24 15:00:00,6.1,0.7,0.0,10000
XE,SDF,IAH,1,2066.6667,2018-12-21 08:47:00,4,08:47:00,527,2018-12-21 08:00:00,6.2,9.4,0.2,6000
OO,SFO,RDD,0,920.0,2018-12-31 08:11:00,7,08:11:00,491,2018-12-31 08:00:00,9.1,17.9,0.0,9000
XE,DFW,IAH,1,960.0,2018-12-19 19:05:00,7,19:05:00,1145,2018-12-19 19:00:00,13.6,13.7,0.1,6000
US,PBI,DCA,1,1813.3334,2018-12-29 07:10:00,5,07:10:00,430,2018-12-29 07:00:00,23.5,19.5,0.1,6000
WN,SAN,LAS,1,933.3333,2018-12-01 10:30:00,2,10:30:00,630,2018-12-01 10:00:00,12.9,5.6,0.0,8000
AA,MCI,DFW,0,1333.3334,2018-12-24 14:15:00,5,14:15:00,855,2018-12-24 14:00:00,-0.2,10.2,0.0,6000
YV,DAY,ORD,0,1053.3334,2018-12-25 08:21:00,3,08:21:00,501,2018-12-25 08:00:00,-2.6,5.5,0.0,6000
HA,HNL,OGG,1,493.33334,2018-12-19 21:40:00,7,21:40:00,1300,2018-12-19 21:00:00,22.6,33.4,0.0,10000
OO,SLC,TUS,1,1453.3334,2018-12-22 16:50:00,6,16:50:00,1010,2018-12-22 16:00:00,-1.7,3.3,0.0,9000
WN,BWI,MCO,0,1933.3334,2018-12-02 09:35:00,1,09:35:00,575,2018-12-02 09:00:00,9.6,6.6,0.0,6000
XE,EWR,MSP,1,2746.6667,2018-12-29 09:00:00,2,09:00:00,540,2018-12-29 09:00:00,11.8,15.5,0.0,8000
UA,ORD,CLT,1,1506.6666,2018-12-27 18:42:00,5,18:42:00,1122,2018-12-27 18:00:00,6.2,26.4,1.4,5000
B6,BOS,RSW,1,2880.0,2018-12-01 16:30:00,5,16:30:00,990,2018-12-01 16:00:00,4.0,7.2,0.0,9000
US,SMF,PHX,1,1453.3334,2018-12-20 06:00:00,4,06:00:00,360,2018-12-20 06:00:00,10.4,5.7,0.0,6000
WN,BWI,ALB,1,933.3333,2018-12-03 18:00:00,4,18:00:00,1080,2018-12-03 18:00:00,13.4,20.2,0.0,6000
EV,ATL,MOB,0,1133.3334,2018-12-22 19:15:00,4,19:15:00,1155,2018-12-22 19:00:00,9.8,12.6,0.0,10000
AS,SEA,BUR,0,1893.3334,2018-12-09 15:40:00,6,15:40:00,940,2018-12-09 15:00:00,5.3,23.1,0.6,5000
MQ,CHS,DFW,1,2533.3333,2018-12-08 12:20:00,3,12:20:00,740,2018-12-08 12:00:00,7.7,12.9,0.0,6000
US,PHL,ORD,0,1853.3334,2018-12-29 13:50:00,5,13:50:00,830,2018-12-29 13:00:00,9.6,12.3,0.0,10000
WN,AMA,DAL,1,866.6667,2018-12-08 16:25:00,5,16:25:00,985,2018-12-08 16:00:00,-1.1,9.8,0.0,6000
OH,BOS,JFK,0,1106.6666,2018-12-12 12:00:00,5,12:00:00,720,2018-12-12 12:00:00,-3.4,14.0,0.0,10000
OO,SFO,SMF,1,653.3333,2018-12-23 11:04:00,6,11:04:00,664,2018-12-23 11:00:00,10.6,5.4,0.0,6000
WN,DTW,DEN,1,2800.0,2018-12-11 07:00:00,7,07:00:00,420,2018-12-11 07:00:00,-5.6,14.8,0.0,10000
WN,BUR,SJC,0,866.6667,2018-12-08 07:10:00,2,07:10:00,430,2018-12-08 07:00:00,8.9,11.2,0.0,10000
B6,RSW,HPN,0,2133.3333,2018-12-20 18:50:00,7,18:50:00,1130,2018-12-20 18:00:00,24.5,36.0,0.4,6000
XE,GPT,IAH,0,1133.3334,2018-12-24 14:25:00,4,14:25:00,865,2018-12-24 14:00:00,8.1,16.5,0.0,6000
OO,DEN,ASE,1,613.3333,2018-12-09 16:42:00,7,16:42:00,1002,2018-12-09 16:00:00,-1.5,7.0,0.0,9000
EV,ORF,IAD,0,733.3333,2018-12-29 13:02:00,5,13:02:00,782,2018-12-29 13:00:00,13.2,15.9,0.0,6000
AA,DFW,SJC,0,3066.6667,2018-12-05 14:45:00,4,14:45:00,885,2018-12-05 14:00:00,0.3,2.5,0.0,8000
9E,CLE,DTW,0,800.0,2018-12-04 12:05:00,5,12:05:00,725,2018-12-04 12:00:00,0.6,13.8,0.1,4000
MQ,DFW,MLI,1,1533.3334,2018-12-18 19:50:00,4,19:50:00,1190,2018-12-18 19:00:00,14.4,8.9,0.0,6000
WN,MCI,MKE,1,1133.3334,2018-12-11 09:40:00,5,09:40:00,580,2018-12-11 09:00:00,-1.7,14.6,0.0,10000
WN,ISP,MCO,1,2266.6667,2018-12-10 13:25:00,2,13:25:00,805,2018-12-10 13:00:00,-0.3,12.6,0.0,10000
WN,DAL,MSY,0,1066.6666,2018-12-12 11:35:00,4,11:35:00,695,2018-12-12 11:00:00,9.8,13.0,0.0,6000
CO,SFO,EWR,0,4333.3335,2018-12-25 13:30:00,5,13:30:00,810,2018-12-25 13:00:00,9.3,11.5,0.0,10000
MQ,JFK,PIT,0,1400.0,2018-12-27 14:55:00,1,14:55:00,895,2018-12-27 14:00:00,2.1,10.6,0.0,9000
US,PHL,SFO,1,5200.0,2018-12-19 10:00:00,6,10:00:00,600,2018-12-19 10:00:00,-4.2,5.1,0.0,10000
XE,PVD,EWR,1,1186.6666,2018-12-05 13:17:00,4,13:17:00,797,2018-12-05 13:00:00,-3.8,7.9,0.0,10000
UA,SJU,IAD,0,3200.0,2018-12-19 08:25:00,7,08:25:00,505,2018-12-19 08:00:00,21.1,3.3,0.0,10000
AA,STL,MIA,0,2133.3333,2018-12-30 11:50:00,4,11:50:00,710,2018-12-30 11:00:00,-4.6,6.1,0.0,9000
US,PHL,SJU,0,2986.6667,2018-12-28 17:45:00,7,17:45:00,1065,2018-12-28 17:00:00,13.6,16.8,3.8,4000
OO,ORD,SLC,0,2733.3333,2018-12-19 13:25:00,7,13:25:00,805,2018-12-19 13:00:00,2.2,13.1,0.0,6000
DL,BOS,LGA,0,1040.0,2018-12-25 18:30:00,5,18:30:00,1110,2018-12-25 18:00:00,2.0,16.1,0.0,10000
DL,DTW,ATL,1,1813.3334,2018-12-31 06:10:00,4,06:10:00,370,2018-12-31 06:00:00,-1.4,9.7,0.0,6000
DL,PNS,ATL,0,1053.3334,2018-12-17 15:55:00,3,15:55:00,955,2018-12-17 15:00:00,11.3,10.4,0.0,10000
AS,ANC,ORD,1,4600.0,2018-12-17 23:25:00,7,23:25:00,1405,2018-12-17 23:00:00,-2.4,9.7,0.1,4000
XE,DAY,CLE,0,800.0,2018-12-24 06:00:00,4,06:00:00,360,2018-12-24 06:00:00,-1.4,14.1,0.0,8000
CO,SFO,EWR,1,4266.6665,2018-12-13 11:25:00,4,11:25:00,685,2018-12-13 11:00:00,8.7,6.5,0.0,8000
XE,STL,IAH,0,1573.3334,2018-12-08 14:40:00,3,14:40:00,880,2018-12-08 14:00:00,-4.8,12.7,0.0,6000
XE,EWR,OMA,0,2813.3333,2018-12-02 08:00:00,5,08:00:00,480,2018-12-02 08:00:00,8.6,16.7,1.5,5000
FL,ATL,FNT,1,1626.6666,2018-12-05 10:15:00,1,10:15:00,615,2018-12-05 10:00:00,-0.1,16.4,0.0,10000
OO,DEN,ASE,0,626.6667,2018-12-14 21:38:00,2,21:38:00,1298,2018-12-14 21:00:00,10.6,20.4,0.0,10000
DL,ATL,BWI,0,1480.0,2018-12-31 16:05:00,5,16:05:00,965,2018-12-31 16:00:00,17.5,17.6,0.1,6000
OO,MLI,DEN,0,1866.6666,2018-12-24 15:06:00,3,15:06:00,906,2018-12-24 15:00:00,-2.8,0.8,0.0,6000
OO,SAN,LAX,1,546.6667,2018-12-23 16:38:00,4,16:38:00,998,2018-12-23 16:00:00,12.7,7.6,0.0,6000
9E,PWM,DTW,0,1960.0,2018-12-24 08:40:00,7,08:40:00,520,2018-12-24 08:00:00,-5.0,8.4,0.0,6000
FL,DAY,BWI,1,1226.6666,2018-12-01 06:00:00,4,06:00:00,360,2018-12-01 06:00:00,2.8,12.3,0.0,6000
FL,CAK,LGA,0,1306.6666,2018-12-13 06:35:00,5,06:35:00,395,2018-12-13 06:00:00,0.5,13.5,0.0,6000
XE,IAH,ELP,0,1573.3334,2018-12-20 21:20:00,3,21:20:00,1280,2018-12-20 21:00:00,15.3,31.6,0.0,10000
DL,MSP,LGA,1,2240.0,2018-12-31 17:15:00,4,17:15:00,1035,2018-12-31 17:00:00,-1.4,14.7,0.0,6000
MQ,DFW,LBB,1,933.3333,2018-12-05 14:30:00,2,14:30:00,870,2018-12-05 14:00:00,0.3,2.5,0.0,8000
B6,JAX,BOS,0,1933.3334,2018-12-25 12:50:00,5,12:50:00,770,2018-12-25 12:00:00,7.3,9.5,0.0,10000
